MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Mas Vnr Type,Mas Vnr Area,Exter Cond,Foundation,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Central Air,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Density_Ratio,BathPerBed,Garage_per_Living,House_Age,Years_Since_Remod,Age_Group,Remod_Group,Neighborhood_AvgPrice,Zone_AvgPrice,SaleType_AvgPrice,Lot_Area_log,Total_Bath,Kitchen Qual_num,Heating QC_num,Garage Qual_num,Fireplace Qu_num,Bsmt Qual_num,Exter Qual_num,Quality_Score
50,C (all),63.0,4761,Pave,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,3,3,1950,Gable,CompShg,Wd Sdng,None,1.0,Fa,BrkTil,Fa,No,Unf,0.0,Unf,0.0,1020.0,1020.0,GasA,N,FuseP,1020,0,1020,0.0,1,0,2,1,5,Typ,0,None,0.0,None,0.0,0.0,None,N,0,0,105,10,2006,ConLD,Normal,64500,0.21419571608567828,0.3333333333333333,0.0,88,56,Old,Very Old,104604.89411764705,77216.34782608696,127378.12,8.468423027046809,1.0,2,2,0,0,3,2,1.7142857142857142
30,RL,51.0,7446,Pave,Reg,Lvl,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,5,1950,Gable,CompShg,WdShing,None,1.0,TA,CBlock,TA,No,Rec,266.0,Unf,0.0,522.0,788.0,GasA,Y,FuseA,788,0,788,0.0,1,0,2,1,4,Typ,2,None,0.0,None,0.0,0.0,None,Y,0,0,0,4,2006,WD ,Abnorml,100000,0.10581442191486505,0.3333333333333333,0.0,65,56,Old,Very Old,125464.80582524271,191252.78333333333,174436.85881877024,8.915566545710645,1.0,3,3,0,3,3,3,2.7142857142857144
50,RL,65.0,6435,Pave,Reg,Lvl,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,1950,Gable,CompShg,MetalSd,None,1.0,TA,BrkTil,TA,No,Unf,0.0,Unf,0.0,972.0,972.0,GasA,Y,SBrkr,972,605,1577,0.0,1,0,3,1,6,Typ,1,Detchd,1939.0,Unf,1.0,312.0,TA,Y,0,0,0,10,2006,WD ,Normal,140200,0.24502796768178994,0.25,0.19771863117870722,67,56,Old,Very Old,125464.80582524271,191252.78333333333,174436.85881877024,8.769662508112274,1.0,2,4,3,4,3,3,3.5714285714285716
70,RL,69.0,11737,Pave,IR1,Bnk,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,7,1996,Gambrel,CompShg,BrkComm,None,1.0,TA,BrkTil,TA,No,Unf,0.0,Unf,0.0,848.0,848.0,GasW,N,SBrkr,1017,810,1827,0.0,1,0,2,1,9,Typ,1,Detchd,1943.0,Unf,1.0,240.0,TA,Y,27,36,42,5,2006,WD ,Normal,202500,0.15564832169023685,0.3333333333333333,0.13129102844638948,82,10,Old,Medium,125464.80582524271,191252.78333333333,174436.85881877024,9.37058672111828,1.0,3,3,2,4,3,3,3.4285714285714284
50,RM,50.0,5000,Pave,Reg,Lvl,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,6,7,1950,Gable,CompShg,CemntBd,None,1.0,Gd,CBlock,TA,No,ALQ,399.0,Unf,0.0,605.0,1004.0,GasA,Y,SBrkr,1004,660,1664,0.0,2,0,3,1,7,Typ,2,Detchd,1950.0,Unf,2.0,420.0,TA,Y,0,24,36,10,2006,WD ,Normal,159000,0.3327334533093381,0.5,0.25225225225225223,59,56,Old,Very Old,125464.80582524271,126883.29571106094,174436.85881877024,8.517393171418904,2.0,3,5,3,4,3,3,3.857142857142857
190,RM,65.0,7800,Pave,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,5,7,1950,Gable,CompShg,MetalSd,None,1.0,TA,CBlock,TA,Mn,Rec,507.0,Unf,0.0,286.0,793.0,GasA,Y,SBrkr,793,325,1118,1.0,1,0,3,1,5,Typ,1,Detchd,1939.0,Unf,2.0,410.0,TA,Y,0,0,0,5,2006,WD ,Normal,119900,0.14331495962056146,0.25,0.36639857015192134,67,56,Old,Very Old,122343.4449339207,126883.29571106094,174436.85881877024,8.962007209588313,2.0,3,3,3,4,4,3,3.5714285714285716
50,RM,51.0,6240,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,4,1950,Gable,CompShg,MetalSd,None,1.0,TA,BrkTil,TA,No,Unf,0.0,Unf,0.0,896.0,896.0,GasA,Y,FuseA,896,448,1344,0.0,1,0,3,1,7,Typ,0,Detchd,1936.0,Unf,1.0,240.0,TA,Y,200,114,0,4,2006,WD ,Normal,115000,0.21535010414997596,0.25,0.17843866171003717,70,56,Old,Very Old,125464.80582524271,126883.29571106094,174436.85881877024,8.738895704934043,1.0,3,4,2,0,4,3,3.0
50,RM,51.0,6120,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,3,5,1950,Gable,CompShg,AsbShng,None,1.0,TA,CBlock,TA,No,Rec,347.0,Unf,0.0,381.0,728.0,GasA,Y,SBrkr,728,434,1162,1.0,1,0,3,1,6,Typ,0,Detchd,1930.0,Unf,1.0,258.0,Po,Y,0,24,0,11,2006,ConLI,Abnorml,75000,0.18983826172194085,0.25,0.22184006878761822,76,56,Old,Very Old,125464.80582524271,126883.29571106094,187743.75,8.71948076085107,2.0,3,5,2,0,3,4,2.857142857142857
30,RM,51.0,6120,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1950,Gable,CompShg,MetalSd,None,1.0,TA,BrkTil,TA,No,Rec,489.0,Unf,0.0,279.0,768.0,GasA,N,SBrkr,1015,0,1015,0.0,1,0,3,1,6,Min1,0,Detchd,1925.0,Unf,1.0,450.0,TA,Y,0,0,112,7,2006,WD ,Abnorml,88000,0.16582257801012906,0.25,0.44291338582677164,81,56,Old,Very Old,125464.80582524271,126883.29571106094,174436.85881877024,8.71948076085107,1.0,3,3,3,0,3,3,2.857142857142857
50,RM,52.0,6240,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,1950,Gable,CompShg,AsbShng,None,1.0,TA,Slab,None,None,None,0.0,None,0.0,0.0,0.0,GasA,N,SBrkr,672,240,912,0.0,1,0,2,1,3,Typ,0,None,0.0,None,0.0,0.0,None,N,0,0,0,7,2006,WD ,Normal,80500,0.14613042781605512,0.3333333333333333,0.0,59,56,Old,Very Old,125464.80582524271,126883.29571106094,174436.85881877024,8.738895704934043,1.0,3,4,0,0,0,3,2.0
50,RM,52.0,6240,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1950,Gable,CompShg,MetalSd,None,1.0,TA,BrkTil,TA,No,Unf,0.0,Unf,0.0,1042.0,1042.0,GasA,Y,SBrkr,1042,534,1576,0.0,1,0,3,1,8,Typ,1,Detchd,1928.0,Unf,1.0,225.0,TA,Y,0,0,0,8,2006,WD ,Family,149000,0.25252363403300754,0.25,0.14267596702599875,78,56,Old,Very Old,125464.80582524271,126883.29571106094,174436.85881877024,8.738895704934043,1.0,3,5,3,4,3,3,3.7142857142857144
50,RM,51.0,6120,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1984,Gable,CompShg,MetalSd,None,1.0,Gd,BrkTil,TA,No,Unf,0.0,Unf,0.0,741.0,741.0,GasA,Y,SBrkr,741,583,1324,0.0,1,0,3,1,7,Typ,0,Detchd,1930.0,Unf,1.0,180.0,TA,Y,0,0,55,2,2006,WD ,Normal,110000,0.2163045254043457,0.25,0.13584905660377358,76,22,Old,Old,125464.80582524271,126883.29571106094,174436.85881877024,8.71948076085107,1.0,4,4,2,0,3,3,3.0
30,RM,50.0,6000,Pave,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,6,1980,Gable,CompShg,MetalSd,None,1.0,Gd,BrkTil,TA,No,BLQ,397.0,Unf,0.0,706.0,1103.0,GasA,Y,SBrkr,1103,0,1103,0.0,1,0,2,1,5,Typ,1,Detchd,1976.0,Unf,2.0,440.0,TA,Y,166,120,0,7,2006,WD ,Normal,110500,0.183802699550075,0.3333333333333333,0.39855072463768115,81,26,Old,Old,122343.4449339207,126883.29571106094,174436.85881877024,8.699681400989514,1.0,4,4,3,4,3,3,3.857142857142857
30,RM,50.0,6000,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1950,Gable,CompShg,Wd Sdng,None,1.0,TA,CBlock,TA,No,LwQ,616.0,Unf,0.0,0.0,616.0,GasA,Y,SBrkr,616,0,616,0.0,1,0,2,1,4,Typ,0,Detchd,1921.0,Unf,1.0,205.0,TA,Y,0,0,129,6,2006,WD ,Normal,89000,0.10264955840693218,0.3333333333333333,0.33225283630470015,85,56,Old,Very Old,125464.80582524271,126883.29571106094,174436.85881877024,8.699681400989514,1.0,3,4,3,0,3,3,3.0
45,RM,58.0,6380,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1950,Gable,CompShg,MetalSd,None,1.0,TA,BrkTil,Fa,No,Unf,0.0,Unf,0.0,993.0,993.0,GasA,Y,FuseA,1048,0,1048,0.0,1,0,2,1,5,Typ,1,Detchd,1922.0,Unf,1.0,280.0,TA,Y,0,0,116,8,2006,WD ,Normal,113000,0.1642375803165648,0.3333333333333333,0.2669208770257388,84,56,Old,Very Old,125464.80582524271,126883.29571106094,174436.85881877024,8.761080103868347,1.0,3,3,3,4,3,3,3.4285714285714284
30,RL,50.0,11672,Pave,IR2,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1950,Gable,CompShg,MetalSd,None,1.0,TA,BrkTil,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,Y,FuseA,816,0,816,0.0,1,0,2,1,4,Typ,0,Detchd,1925.0,Unf,1.0,210.0,Fa,N,168,0,112,7,2006,WD ,Normal,109000,0.06990490876381393,0.3333333333333333,0.25703794369645044,81,56,Old,Very Old,125464.80582524271,191252.78333333333,174436.85881877024,9.365033761652663,1.0,3,3,2,0,3,3,2.7142857142857144
50,RM,90.0,33120,Pave,IR3,Lvl,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,1.5Fin,6,5,1962,Gable,CompShg,BrkFace,None,1.0,TA,CBlock,TA,No,Unf,0.0,Unf,0.0,1595.0,1595.0,GasA,Y,SBrkr,1611,875,2486,0.0,2,0,5,1,8,Typ,1,Detchd,1962.0,Unf,2.0,576.0,TA,Y,0,0,0,10,2006,WD ,Normal,220000,0.07505812022583859,0.3333333333333333,0.2316043425814234,44,44,Medium,Very Old,122343.4449339207,126883.29571106094,174436.85881877024,10.407922801280105,2.0,3,3,3,4,3,3,3.5714285714285716
190,RL,60.0,9873,Pave,Reg,Lvl,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,1970,Gable,CompShg,HdBoard,BrkFace,160.0,TA,CBlock,TA,Av,ALQ,789.0,Unf,0.0,171.0,960.0,GasW,N,SBrkr,960,0,960,1.0,1,0,3,1,6,Typ,0,Detchd,1970.0,Unf,2.0,576.0,TA,Y,0,288,0,5,2006,WD ,Normal,129000,0.0972250354466275,0.25,0.5993756503642039,36,36,Medium,Very Old,125464.80582524271,191252.78333333333,174436.85881877024,9.197660318818809,2.0,3,3,3,0,3,3,2.7142857142857144
50,RM,59.0,5310,Pave,Reg,Lvl,Corner,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6,8,2003,Hip,CompShg,VinylSd,None,1.0,Gd,CBlock,Fa,No,Unf,0.0,Unf,0.0,485.0,485.0,GasA,Y,SBrkr,1001,634,1635,0.0,1,0,2,1,5,Typ,0,Attchd,1950.0,Unf,1.0,255.0,TA,Y,394,0,0,6,2006,WD ,Normal,117000,0.307851628695161,0.3333333333333333,0.1558679706601467,96,3,Old,Recent,122343.4449339207,126883.29571106094,174436.85881877024,8.577535420422398,1.0,4,4,2,0,3,3,3.142857142857143
30,RM,153.0,4118,Pave,IR1,Bnk,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,1950,Gable,CompShg,Wd Sdng,None,1.0,TA,CBlock,TA,No,Unf,0.0,Unf,0.0,693.0,693.0,Other,N,FuseA,693,0,693,0.0,1,0,2,1,4,Typ,0,None,0.0,None,0.0,0.0,None,N,0,20,0,3,2006,WD ,Normal,52500,0.16824471959213402,0.3333333333333333,0.0,65,56,Old,Very Old,122343.4449339207,126883.29571106094,174436.85881877024,8.323365694436081,1.0,2,2,0,0,3,3,2.0
50,RM,60.0,10320,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1950,Gable,CompShg,MetalSd,None,1.0,TA,BrkTil,Fa,No,Unf,0.0,Unf,0.0,596.0,596.0,GasA,Y,FuseF,834,596,1430,0.0,2,0,3,1,7,Typ,0,Detchd,1924.0,Unf,2.0,370.0,Fa,Y,218,0,0,10,2006,WD ,Abnorml,107000,0.1385524658463327,0.5,0.2585604472396925,82,56,Old,Very Old,104604.89411764705,126883.29571106094,174436.85881877024,9.241935933565934,2.0,2,1,2,0,3,3,2.142857142857143
70,RM,60.0,7518,Pave,Reg,Lvl,FR3,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,8,2004,Gable,CompShg,AsbShng,None,1.0,Gd,BrkTil,Fa,No,Unf,0.0,Unf,0.0,396.0,396.0,GasA,Y,SBrkr,665,665,1330,0.0,1,0,3,1,7,Typ,0,Detchd,2001.0,Unf,1.0,390.0,TA,N,0,72,45,7,2006,WD ,Normal,116500,0.17688522409894933,0.25,0.2930127723516153,96,2,Old,Recent,104604.89411764705,126883.29571106094,174436.85881877024,8.925188429378027,1.0,3,4,3,0,2,2,2.7142857142857144
30,RM,50.0,9000,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,4,1950,Gable,CompShg,Wd Sdng,None,1.0,TA,BrkTil,TA,No,Unf,0.0,Unf,0.0,610.0,610.0,GasA,N,FuseA,819,0,819,0.0,1,0,2,1,4,Typ,0,None,0.0,None,0.0,0.0,None,N,0,0,0,9,2006,WD ,Abnorml,72000,0.09098989001222087,0.3333333333333333,0.0,87,56,Old,Very Old,104604.89411764705,126883.29571106094,174436.85881877024,9.105090961257085,1.0,4,5,0,0,3,3,2.857142857142857
50,RM,50.0,8600,Pave,Reg,Bnk,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1950,Gable,CompShg,MetalSd,None,1.0,TA,BrkTil,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,Y,SBrkr,780,596,1376,0.0,2,0,3,1,7,Typ,1,Detchd,1937.0,Unf,1.0,198.0,TA,N,0,0,0,6,2006,WD ,Normal,119500,0.15998139751191723,0.5,0.1437908496732026,69,56,Old,Very Old,104604.89411764705,126883.29571106094,174436.85881877024,9.059633754551479,2.0,3,3,3,4,3,3,3.5714285714285716
50,RM,60.0,7200,Pave,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1995,Gable,CompShg,Wd Sdng,None,1.0,TA,CBlock,TA,No,Unf,0.0,Unf,0.0,803.0,803.0,GasA,Y,SBrkr,803,557,1360,0.0,1,1,2,1,6,Typ,0,Detchd,1951.0,Unf,1.0,297.0,TA,Y,0,65,190,7,2006,WD ,Normal,125500,0.18886265796417165,0.3333333333333333,0.21822189566495223,68,11,Old,Medium,104604.89411764705,126883.29571106094,174436.85881877024,8.881975184248867,1.5,4,5,3,0,3,3,3.2857142857142856
30,RM,60.0,9786,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,4,1950,Hip,CompShg,Wd Sdng,None,1.0,TA,BrkTil,Fa,No,Unf,0.0,Unf,0.0,1007.0,1007.0,GasA,N,SBrkr,1077,0,1077,0.0,1,0,3,1,6,Typ,1,Detchd,1922.0,Unf,1.0,210.0,Fa,P,0,100,48,5,2006,WD ,Normal,91000,0.11004393583324819,0.25,0.19480519480519481,84,56,Old,Very Old,104604.89411764705,126883.29571106094,174436.85881877024,9.18881025342582,1.0,3,2,3,4,3,3,3.0
30,RM,60.0,7200,Pave,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,6,1950,Gable,CompShg,VinylSd,None,1.0,TA,BrkTil,TA,No,LwQ,343.0,Unf,0.0,641.0,984.0,GasA,Y,FuseF,984,0,984,0.0,1,0,3,1,6,Typ,0,Detchd,1930.0,Unf,1.0,308.0,TA,N,0,0,164,3,2006,ConLI,Family,90000,0.13664768782113595,0.25,0.31269035532994927,76,56,Old,Very Old,104604.89411764705,126883.29571106094,187743.75,8.881975184248867,1.0,3,3,3,0,3,3,3.0
50,RL,82.0,12375,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,5,1951,Gable,CompShg,HdBoard,Stone,41.0,Fa,CBlock,TA,No,BLQ,329.0,Unf,0.0,477.0,806.0,GasA,Y,SBrkr,1081,341,1422,1.0,1,0,3,1,7,Typ,1,Detchd,1951.0,Unf,1.0,288.0,TA,Y,0,0,0,6,2006,WD ,Normal,137500,0.11489980607627666,0.25,0.20238931834153198,55,55,Old,Very Old,136562.82666666666,191252.78333333333,174436.85881877024,9.423514392252901,2.0,3,3,3,3,3,3,3.2857142857142856
90,RL,120.0,11136,Pave,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,Feedr,Duplex,1Story,6,5,1964,Gable,CompShg,BrkFace,None,1.0,TA,CBlock,TA,No,Unf,0.0,Unf,0.0,1921.0,1921.0,GasA,Y,SBrkr,1921,0,1921,0.0,2,0,4,2,8,Typ,0,Detchd,1964.0,Unf,2.0,576.0,TA,Y,0,180,0,7,2006,WD ,Normal,150000,0.17248810272066087,0.4,0.29968782518210196,42,42,Medium,Very Old,136562.82666666666,191252.78333333333,174436.85881877024,9.3180281773931,2.0,3,3,3,0,3,3,3.0
20,RL,100.0,21370,Pave,Reg,Lvl,FR2,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1950,Gable,CompShg,Wd Sdng,None,1.0,TA,Slab,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Y,FuseA,1640,0,1640,0.0,1,0,3,1,7,Min1,1,Attchd,1950.0,RFn,2.0,394.0,TA,Y,0,0,225,6,2006,WD ,Normal,131000,0.07673950680829161,0.25,0.2400975015234613,56,56,Old,Very Old,136562.82666666666,191252.78333333333,174436.85881877024,9.969790141790192,1.0,3,3,3,4,0,3,3.0
80,RL,92.0,6930,Pave,IR1,Lvl,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,Hip,CompShg,Wd Sdng,BrkFace,120.0,TA,CBlock,TA,Av,BLQ,300.0,Rec,294.0,468.0,1062.0,GasA,Y,FuseF,1352,0,1352,0.0,1,0,3,1,6,Min2,0,BuiltIn,1958.0,Unf,1.0,288.0,TA,Y,168,0,294,7,2006,WD ,Abnorml,130000,0.1950656470927716,0.25,0.21286031042128603,48,48,Medium,Very Old,200168.58823529413,191252.78333333333,174436.85881877024,8.843759381917984,1.0,4,5,3,0,3,3,3.2857142857142856
30,RL,55.0,8250,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1950,Gable,CompShg,Wd Sdng,None,1.0,TA,Slab,None,None,None,0.0,None,0.0,0.0,0.0,GasA,N,SBrkr,1032,0,1032,0.0,1,0,2,1,6,Typ,1,Detchd,1939.0,Unf,1.0,260.0,TA,Y,0,0,121,6,2006,WD ,Normal,125000,0.12507574839413405,0.3333333333333333,0.25169409486931266,71,56,Old,Very Old,129453.84946236559,191252.78333333333,174436.85881877024,9.018089684104343,1.0,3,3,3,3,0,3,2.857142857142857
30,RL,50.0,5220,Pave,IR1,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,5,3,1950,Gable,CompShg,Wd Sdng,None,1.0,TA,BrkTil,TA,No,Unf,0.0,Unf,0.0,830.0,830.0,GasA,Y,SBrkr,879,0,879,0.0,1,0,2,1,4,Typ,0,Detchd,1936.0,Unf,1.0,180.0,TA,P,0,108,0,1,2006,WD ,Normal,80000,0.16835855200153227,0.3333333333333333,0.20454545454545456,70,56,Old,Very Old,134386.325,191252.78333333333,174436.85881877024,8.560444233410552,1.0,3,4,3,0,3,3,3.0
20,RL,50.0,5500,Pave,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,5,2004,Shed,CompShg,VinylSd,None,1.0,TA,PConc,Gd,Mn,GLQ,510.0,LwQ,373.0,190.0,1073.0,GasA,Y,SBrkr,1073,0,1073,1.0,2,0,2,1,4,Typ,0,Detchd,2004.0,Unf,1.0,246.0,TA,Y,0,120,0,5,2006,WD ,Normal,157000,0.1950554444646428,0.6666666666666666,0.22905027932960895,2,2,Very New,Recent,134386.325,191252.78333333333,174436.85881877024,8.612685172875459,3.0,3,5,3,0,4,3,3.5714285714285716
20,RL,75.0,11235,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,5,1979,Gable,CompShg,HdBoard,BrkFace,51.0,TA,CBlock,TA,No,Rec,547.0,Unf,0.0,504.0,1051.0,GasA,Y,SBrkr,1382,0,1382,0.0,1,1,3,1,6,Typ,1,Attchd,1974.0,Unf,2.0,459.0,TA,Y,0,82,0,10,2006,WD ,Normal,148000,0.12299750800996796,0.25,0.3318872017353579,43,27,Medium,Old,136562.82666666666,191252.78333333333,174436.85881877024,9.326878188224134,1.5,3,4,3,1,3,3,3.0
90,RL,72.0,10791,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,1967,Gable,CompShg,MetalSd,None,1.0,TA,Slab,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Y,SBrkr,1296,0,1296,0.0,2,0,2,2,6,Typ,0,CarPort,1967.0,Unf,2.0,516.0,TA,Y,0,0,0,10,2006,WD ,Normal,90000,0.12008895478131949,0.6666666666666666,0.39784117193523516,39,39,Medium,Very Old,136562.82666666666,191252.78333333333,174436.85881877024,9.286560397887591,2.0,3,3,3,0,0,3,2.2857142857142856
20,RL,70.0,8414,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,8,2003,Hip,CompShg,HdBoard,None,1.0,TA,CBlock,TA,No,GLQ,663.0,Unf,0.0,396.0,1059.0,GasA,Y,SBrkr,1068,0,1068,0.0,1,0,3,1,6,Typ,0,Attchd,1963.0,RFn,1.0,264.0,TA,Y,192,0,0,2,2006,WD ,Normal,154500,0.1269162210338681,0.25,0.2469597754911132,43,3,Medium,Recent,136562.82666666666,191252.78333333333,174436.85881877024,9.037771106624906,1.0,3,3,3,0,3,3,3.0
20,RL,72.0,11327,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,Hip,CompShg,HdBoard,BrkFace,305.0,TA,CBlock,TA,Av,ALQ,779.0,Unf,0.0,285.0,1064.0,GasA,Y,SBrkr,1064,0,1064,0.0,1,0,3,1,6,Typ,1,Attchd,1967.0,Unf,2.0,528.0,TA,Y,314,48,0,6,2006,WD ,Normal,153600,0.09392655367231638,0.25,0.49577464788732395,39,39,Medium,Very Old,136562.82666666666,191252.78333333333,174436.85881877024,9.3350328159335,1.0,3,3,3,3,3,3,3.2857142857142856
80,RL,96.0,11777,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1966,Gable,CompShg,VinylSd,BrkFace,97.0,TA,CBlock,TA,Av,LwQ,328.0,ALQ,551.0,285.0,1164.0,GasA,Y,SBrkr,1320,0,1320,1.0,1,0,3,1,6,Typ,2,Attchd,1966.0,RFn,2.0,564.0,TA,Y,160,68,240,5,2006,WD ,Abnorml,164500,0.11207335710646969,0.25,0.42694928084784256,40,40,Medium,Very Old,136562.82666666666,191252.78333333333,174436.85881877024,9.373988663504516,2.0,3,5,3,2,3,3,3.4285714285714284
80,RL,80.0,10366,Pave,IR1,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,7,1964,Gable,CompShg,HdBoard,None,1.0,Gd,CBlock,TA,Av,GLQ,456.0,Unf,0.0,456.0,912.0,GasA,Y,SBrkr,934,0,934,0.0,1,0,2,1,4,Typ,0,Attchd,1964.0,Unf,1.0,336.0,TA,Y,77,0,0,7,2006,WD ,Normal,132000,0.09009356612327578,0.3333333333333333,0.3593582887700535,42,42,Medium,Very Old,136562.82666666666,191252.78333333333,174436.85881877024,9.246382963323112,1.0,3,3,3,0,3,3,3.0
20,RL,75.0,9000,Pave,Reg,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,Gable,CompShg,Plywood,None,1.0,TA,CBlock,TA,No,ALQ,773.0,Unf,0.0,286.0,1059.0,GasA,Y,SBrkr,1059,0,1059,1.0,1,0,3,1,6,Typ,0,Attchd,1966.0,Fin,1.0,286.0,TA,Y,0,88,0,6,2006,WD ,Abnorml,142500,0.1176535940451061,0.25,0.269811320754717,40,40,Medium,Very Old,136562.82666666666,191252.78333333333,174436.85881877024,9.105090961257085,2.0,3,4,3,0,3,3,3.0
20,RL,72.0,11553,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,Hip,CompShg,Plywood,BrkFace,188.0,TA,CBlock,TA,No,BLQ,673.0,Unf,0.0,378.0,1051.0,GasA,Y,SBrkr,1159,0,1159,0.0,1,1,3,1,7,Typ,1,Attchd,1968.0,Unf,1.0,336.0,TA,Y,466,0,0,7,2006,WD ,Normal,158000,0.10031158040505453,0.25,0.2896551724137931,38,38,Medium,Very Old,136562.82666666666,191252.78333333333,174436.85881877024,9.354786976341211,1.5,3,3,3,2,3,3,3.142857142857143
60,RL,74.0,7844,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1978,Hip,CompShg,HdBoard,BrkFace,203.0,TA,CBlock,TA,No,ALQ,209.0,Unf,0.0,463.0,672.0,GasA,Y,SBrkr,672,728,1400,0.0,1,1,3,1,6,Typ,1,Attchd,1978.0,Fin,2.0,440.0,TA,Y,0,0,0,3,2006,WD ,Normal,149500,0.17845761631612492,0.25,0.3140613847251963,28,28,Medium,Old,136562.82666666666,191252.78333333333,174436.85881877024,8.967631665167133,1.5,3,3,3,3,3,3,3.4285714285714284
