MS SubClass,Lot Frontage,Lot Area,Land Slope,Condition 1,Condition 2,Overall Qual,Overall Cond,Year Remod/Add,Mas Vnr Area,Exter Cond,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Functional,Fireplaces,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,Mo Sold,Yr Sold,Sale Condition,SalePrice,Density_Ratio,BathPerBed,Garage_per_Living,House_Age,Years_Since_Remod,Age_Group,Remod_Group,Neighborhood_AvgPrice,Zone_AvgPrice,SaleType_AvgPrice,Lot_Area_log,Total_Bath,Kitchen Qual_num,Heating QC_num,Garage Qual_num,Fireplace Qu_num,Bsmt Qual_num,Exter Qual_num,Quality_Score,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasW,Heating_OthW,Heating_Other,Central Air_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD 
20,70.0,16381,1,6,5,6,5,1969,312.0,3,4,4,2,1110.0,5,0.0,734.0,1844.0,1844,0,1844,1.0,2,0,3,1,7,8,1,1969.0,3,2.0,540.0,5,3,0,73,216,12,2006,5,223000,0.11256256867293371,0.5,0.2926829268292683,37,37,2,1,207713.0980392157,191252.78333333333,174436.85881877024,9.703938450075547,3.0,4,4,3,3,3,4,3.857142857142857,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,50.0,7288,1,1,5,5,6,1950,1.0,4,4,3,2,305.0,5,0.0,671.0,976.0,976,0,976,1.0,1,0,2,1,5,8,0,1942.0,2,1.0,215.0,5,1,160,0,0,8,2006,1,102000,0.13390039785978872,0.3333333333333333,0.22006141248720573,64,56,1,1,104604.89411764705,126883.29571106094,174436.85881877024,8.894121641382213,2.0,3,3,3,0,3,3,2.857142857142857,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
50,50.0,7000,1,6,5,6,7,1950,1.0,4,4,2,5,374.0,5,0.0,487.0,861.0,861,424,1285,0.0,1,0,3,1,6,8,0,1950.0,4,2.0,506.0,5,3,96,0,132,5,2006,5,145400,0.18354520782745323,0.25,0.39346811819595645,80,56,1,1,104604.89411764705,126883.29571106094,174436.85881877024,8.853808274977197,1.0,3,5,3,0,3,3,3.2857142857142856,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30,61.0,8534,1,6,5,4,4,1950,1.0,4,4,2,6,0.0,5,0.0,432.0,432.0,672,0,672,0.0,1,0,2,1,4,4,0,0.0,0,0.0,0.0,0,1,0,0,112,6,2006,5,72000,0.07873462214411248,0.3333333333333333,0.0,81,56,1,1,104604.89411764705,126883.29571106094,174436.85881877024,9.05193063522854,1.0,3,3,0,0,2,3,2.142857142857143,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
30,50.0,7030,1,6,5,4,6,1950,1.0,4,4,2,6,0.0,5,0.0,641.0,641.0,641,0,641,0.0,1,0,2,1,4,8,0,1925.0,2,1.0,272.0,5,1,184,0,70,3,2006,5,85000,0.09116768596216754,0.3333333333333333,0.4236760124610592,81,56,1,1,104604.89411764705,126883.29571106094,174436.85881877024,8.858084222199162,1.0,2,4,3,0,3,3,2.7142857142857144,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30,50.0,8765,1,6,5,4,6,1950,1.0,4,4,2,5,285.0,5,0.0,666.0,951.0,951,0,951,0.0,1,0,2,1,6,8,0,1936.0,2,1.0,327.0,5,3,0,28,0,4,2006,2,106500,0.10848733744010951,0.3333333333333333,0.3434873949579832,70,56,1,1,104604.89411764705,126883.29571106094,174436.85881877024,9.078635880978755,1.0,3,5,3,0,3,3,3.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
50,75.0,9060,1,6,5,6,5,1957,327.0,4,4,2,6,0.0,5,0.0,967.0,967.0,967,671,1638,0.0,2,0,4,1,6,8,0,1957.0,2,1.0,384.0,5,3,0,21,0,4,2006,5,139000,0.18077474892395984,0.4,0.23428920073215376,49,49,2,1,104604.89411764705,126883.29571106094,174436.85881877024,9.11173476822206,2.0,4,4,3,0,3,3,3.2857142857142856,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
50,60.0,11040,3,6,5,4,6,1950,1.0,4,4,2,2,637.0,5,0.0,0.0,637.0,897,439,1336,0.0,1,1,3,1,7,8,0,1994.0,2,1.0,570.0,5,3,0,47,120,9,2006,5,108000,0.12100353228874196,0.25,0.4263275991024682,86,56,1,1,104604.89411764705,77216.34782608696,133812.20731707316,9.309370895439137,1.5,3,4,3,0,3,3,2.857142857142857,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,69.0,12366,1,4,5,3,5,1950,1.0,4,0,0,0,0.0,0,0.0,0.0,0.0,729,0,729,0.0,1,0,2,1,5,5,0,0.0,0,0.0,0.0,0,1,0,0,23,10,2006,2,51689,0.05894719818872807,0.3333333333333333,0.0,61,56,1,1,104604.89411764705,77216.34782608696,174436.85881877024,9.422786913742057,1.0,3,3,0,0,0,3,1.7142857142857142,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20,50.0,9000,1,6,5,2,3,1950,1.0,4,4,4,3,50.0,5,0.0,430.0,480.0,480,0,480,1.0,0,0,1,1,4,8,0,1958.0,2,1.0,308.0,5,3,0,0,0,10,2006,2,35311,0.05332740806577047,0.0,0.6403326403326404,57,56,1,1,104604.89411764705,77216.34782608696,174436.85881877024,9.105090961257085,1.0,3,3,3,0,3,3,2.4285714285714284,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
190,50.0,9000,1,6,5,5,6,1951,1.0,2,4,3,6,0.0,5,0.0,660.0,660.0,1060,336,1396,0.0,2,0,4,2,8,6,0,0.0,0,0.0,0.0,0,3,0,0,0,10,2006,2,115000,0.1550938784579491,0.4,0.0,55,55,1,1,104604.89411764705,77216.34782608696,174436.85881877024,9.105090961257085,2.0,3,3,0,0,3,2,2.2857142857142856,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
50,60.0,8520,1,6,5,3,5,1950,1.0,4,2,2,6,0.0,5,0.0,216.0,216.0,576,360,936,0.0,1,0,2,1,6,8,0,0.0,0,0.0,0.0,0,1,0,0,0,4,2006,5,78000,0.10984626217580096,0.3333333333333333,0.0,90,56,1,1,104604.89411764705,77216.34782608696,174436.85881877024,9.050288983827956,1.0,3,2,0,0,2,3,1.8571428571428572,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
120,41.0,5748,3,6,5,8,5,2006,473.0,4,4,5,7,1573.0,5,0.0,0.0,1573.0,1778,0,1778,2.0,2,0,2,1,5,8,1,2005.0,4,2.0,495.0,5,3,123,53,0,2,2006,6,375000,0.3092711775961037,0.6666666666666666,0.2782462057335582,1,0,4,4,207713.0980392157,126883.29571106094,275744.7008547009,8.656781205623291,4.0,5,5,3,4,5,4,4.857142857142857,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
120,44.0,3842,3,6,5,8,5,2005,186.0,4,4,5,7,1564.0,5,0.0,30.0,1594.0,1646,0,1646,1.0,2,0,2,1,5,8,1,2004.0,4,2.0,525.0,5,3,128,53,0,12,2006,5,300000,0.4283112151964611,0.6666666666666666,0.31876138433515483,2,1,4,4,207713.0980392157,126883.29571106094,174436.85881877024,8.254008590564844,3.0,4,5,3,4,5,4,4.714285714285714,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,69.0,23580,3,6,5,6,6,1979,1.0,4,4,5,7,776.0,5,0.0,849.0,1625.0,1625,0,1625,0.0,2,0,3,1,6,8,1,1979.0,4,2.0,576.0,5,3,136,28,0,9,2006,5,242500,0.06891141172978245,0.5,0.35424354243542433,27,27,2,2,162511.82300884955,191252.78333333333,174436.85881877024,10.068196582013169,2.0,2,3,3,3,4,3,3.4285714285714284,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,65.0,8385,1,6,5,6,5,1978,1.0,4,4,3,6,0.0,5,0.0,1664.0,1664.0,1664,0,1664,0.0,2,0,4,2,10,8,0,1978.0,2,2.0,616.0,5,3,0,0,0,10,2006,5,145000,0.19842594800858573,0.4,0.36996996996996995,28,28,2,2,162511.82300884955,191252.78333333333,174436.85881877024,9.034318927730707,2.0,3,3,3,0,3,3,3.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,70.0,9116,1,6,5,8,5,2001,1.0,4,4,2,6,0.0,5,0.0,1491.0,1491.0,1491,0,1491,0.0,2,0,3,1,7,8,0,2001.0,3,2.0,490.0,5,3,120,100,0,5,2006,5,209000,0.16354063836788418,0.5,0.3284182305630027,5,5,4,4,162511.82300884955,191252.78333333333,174436.85881877024,9.117896081584902,2.0,4,5,3,0,5,4,4.142857142857143,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,78.0,10530,1,6,5,6,5,1977,90.0,4,4,5,7,975.0,5,0.0,0.0,975.0,1004,0,1004,1.0,1,0,2,1,4,8,0,1977.0,2,2.0,504.0,5,3,0,0,0,5,2006,5,135000,0.09533757477922325,0.3333333333333333,0.5014925373134328,29,29,2,2,162511.82300884955,191252.78333333333,174436.85881877024,9.262078567380597,2.0,3,3,3,0,4,3,3.142857142857143,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,140.0,11080,1,6,5,6,6,1975,257.0,4,4,4,7,576.0,5,0.0,552.0,1128.0,1210,0,1210,1.0,2,0,3,1,6,8,0,1975.0,2,2.0,528.0,5,3,0,0,0,5,2006,5,148000,0.10919592094576301,0.5,0.4360033030553262,31,31,2,1,162511.82300884955,191252.78333333333,174436.85881877024,9.312987208936326,3.0,3,3,3,0,3,3,3.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,82.0,11070,1,6,5,7,5,1989,70.0,4,4,2,6,0.0,5,0.0,1907.0,1907.0,1959,0,1959,0.0,3,0,5,2,9,8,0,1989.0,2,3.0,766.0,5,3,0,0,0,7,2006,3,171000,0.17694878511426249,0.5,0.39081632653061227,18,17,3,2,162511.82300884955,191252.78333333333,174436.85881877024,9.312084355859467,3.0,3,4,3,0,3,3,3.2857142857142856,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,42.0,26178,3,6,5,7,5,1990,293.0,4,4,5,7,965.0,5,0.0,245.0,1210.0,1238,1281,2519,1.0,2,1,4,1,9,8,2,1989.0,3,2.0,628.0,5,3,320,27,0,4,2006,5,335000,0.09622216280224608,0.4,0.2492063492063492,17,16,3,2,246599.54166666666,191252.78333333333,174436.85881877024,10.172712841637342,3.5,4,5,3,4,4,4,4.428571428571429,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,80.0,8239,1,6,5,7,5,1986,1.0,4,0,0,0,0.0,0,0.0,0.0,0.0,1295,0,1295,0.0,2,0,2,1,5,8,0,1986.0,3,1.0,312.0,5,3,0,0,0,11,2006,5,230000,0.1571601941747573,0.6666666666666666,0.24074074074074073,20,20,3,2,280000.0,126883.29571106094,174436.85881877024,9.016755622903517,2.0,4,4,3,0,0,4,3.142857142857143,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,82.0,50102,3,6,5,6,5,1958,1.0,4,4,5,3,909.0,5,0.0,723.0,1632.0,1650,0,1650,1.0,1,0,2,1,6,8,2,1958.0,2,2.0,518.0,5,3,0,0,0,3,2006,4,250764,0.03293215975091312,0.3333333333333333,0.31374924288310113,48,48,2,1,246599.54166666666,191252.78333333333,174436.85881877024,10.821836165519727,2.0,3,3,3,4,4,3,3.7142857142857144,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,82.0,16669,1,6,5,8,6,1981,653.0,4,4,2,6,0.0,5,0.0,1686.0,1686.0,1707,0,1707,0.0,2,1,2,1,6,8,1,1981.0,3,2.0,511.0,5,3,574,64,0,1,2006,5,228000,0.1023995200959808,0.6666666666666666,0.29918032786885246,25,25,2,2,246599.54166666666,191252.78333333333,174436.85881877024,9.72136597574484,2.5,3,3,3,3,4,4,4.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,54.0,13811,1,6,5,6,6,1987,72.0,4,6,2,7,980.0,3,40.0,92.0,1112.0,1137,0,1137,1.0,2,0,2,1,5,8,1,1987.0,2,2.0,551.0,5,3,125,0,0,7,2006,5,176000,0.08231972198088619,0.6666666666666666,0.484182776801406,19,19,3,2,246599.54166666666,191252.78333333333,174436.85881877024,9.533293058509884,3.0,4,4,3,3,4,3,3.857142857142857,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,50.0,8049,1,6,5,7,5,1990,54.0,4,4,2,5,1053.0,5,0.0,256.0,1309.0,1339,0,1339,1.0,2,0,2,1,6,8,1,1990.0,4,2.0,484.0,6,3,0,58,0,7,2006,5,180000,0.16633540372670808,0.6666666666666666,0.3611940298507463,16,16,3,2,246599.54166666666,191252.78333333333,174436.85881877024,8.99342737041261,3.0,3,3,4,3,4,3,3.857142857142857,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,82.0,11170,1,6,5,7,5,1991,1.0,4,4,2,4,1216.0,5,0.0,0.0,1216.0,1298,1216,2514,0.0,2,1,4,1,8,8,0,1990.0,4,2.0,693.0,5,3,0,0,0,4,2006,5,250000,0.22504699668785247,0.4,0.2755467196819085,16,15,3,3,246599.54166666666,191252.78333333333,174436.85881877024,9.321076413570848,2.5,3,5,3,0,4,3,3.5714285714285716,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,82.0,8098,1,6,5,6,5,2000,1.0,4,4,4,7,1136.0,2,116.0,129.0,1381.0,1403,0,1403,1.0,2,0,2,1,5,8,0,2000.0,2,2.0,470.0,5,3,0,173,0,10,2006,5,202000,0.17323126311890358,0.6666666666666666,0.33475783475783477,6,6,4,3,246599.54166666666,191252.78333333333,174436.85881877024,8.99949587624899,3.0,4,5,3,0,4,4,3.7142857142857144,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
